screen_name,tweet,favorite_count,retweet_count,reply_to,n_user_mentions,n_hashtags,n_urls,user_mentions,hashtags
My_Lolita__,"@MalviajadaMx jajajajajaja qué oportuna",0,0,MalviajadaMx,1,0,0,"MalviajadaMx",""
JoseKarlos11,"@atr_ahre 🥰",0,0,atr_ahre,1,0,0,"atr_ahre",""
minagriperu,"@fer_419_reda @AgrobancoP @INIAPeru @agroruralPER @AGROIDEASPeru @SerforPeru Excelente respuesta. ⭐️",0,0,fer_419_reda,6,0,0,"fer_419_reda;AgrobancoP;INIAPeru;agroruralPER;AGROIDEASPeru;SerforPeru",""
jblakman,"Al estilo del engendro y del reo espinel. Y los secuaces apoyandolo.",0,0,,0,0,0,"",""
PabloElmoni,"@jcarlostuarez @AsambleaEcuador @teleamazonasec @ecuavisa @eluniversocom Cura tenía que ser; pedir al prensa corrupta que conozca la verdad? Esta basura de prensa sabe todo; la verdad nos hará libres? Vaya vaya curita creyendo que la basura apesta a perfume. Le va ha ir muy bien; veremos más días de toros. Y la verdad? Que espere.",0,0,jcarlostuarez,5,0,1,"jcarlostuarez;AsambleaEcuador;teleamazonasec;ecuavisa;eluniversocom",""
Villamacias,"Me encanta su olor!!! 🤦🏼‍♂️",0,0,,0,0,0,"",""
velasmiri,"Desgraciadamente los delincuentes de cuello blanco; que antes eran pata al suelo; ahora manejan la Justicia a su antojo",0,0,,0,0,1,"",""
Rafaeldavid0212,"@carosexx Y la foto de la cara pa cuando?🤣",0,0,carosexx,1,0,0,"carosexx",""
RP_beaeli,"@danielaacallee @Pochosaurus Acabo de morir de amor 😍 😍😍 https://t.co/kkTH5yrdAs",0,0,danielaacallee,2,0,0,"danielaacallee;Pochosaurus",""
LydiaSarm,"@ClaMoralesM Yo no sabia que existian esas abejas.",0,0,ClaMoralesM,1,0,0,"ClaMoralesM",""
RP_beaeli,"@LuisitoComunica 😂😂😂😂😂",0,0,LuisitoComunica,1,0,0,"LuisitoComunica",""
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida Entonces si aceptas q no somos iguales y ahí esta tu tweet porq insistes en decir q tenemos las mismas capacidades? 😁 😁 😁",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
luishum22895763,"@GoldenPremierTV  La pelicula de ayer en la noche SIN ESCAPE   fue llena de accion me agrado-. https://t.co/zppjBCimtO",0,0,GoldenPremierTV,1,0,0,"GoldenPremierTV",""
velasmiri,"Ma. Paula no dará  explicaciones; porque no las tiene.",0,0,,0,0,0,"",""
elsolitoX,"Why can't understand THIS...!?",0,0,,0,0,0,"",""
Socioempleo_ec,"AYUDANTE DE COCINA; $501 - $750; PICHINCHA/QUITO; https://t.co/Euiekm5s8a https://t.co/d361Cxd9kA",0,0,,0,0,1,"",""
gardfieldking,"@eluniversocom @CPCCS @sugeyhajjar Los miembros del mal llamado CPCCS; NO DEBEN HACER PROSELITISMO POLITICO . HOY QUEDA CLARO MAS QUE NUNCA QUE ESE ORGANISMO DEBE DESAPARECER POR EL BIEN DE LA INSTITUCIONALIDAD Y DEMOCRACIA DEL PAIS.",0,0,eluniversocom,3,0,1,"eluniversocom;CPCCS;sugeyhajjar",""
Sashiitalove,"Yo soy la vida que ya tengo tu eres la vida que  me falta.",0,0,,0,0,0,"",""
jblakman,"Como destruyeron al Modelo",0,0,,0,0,0,"",""
Socioempleo_ec,"DIBUJANTE DE AUTOCAD PARA MANEJO DE MÁQUINA CNC; $394 - $500; PICHINCHA/QUITO; https://t.co/APen0qcy0D https://t.co/P4awaxxf7i",0,0,,0,0,1,"",""
joseluiszapata1,"@erikavim1 La muy enamorada? 🤔🤔🤔",0,0,erikavim1,1,0,0,"erikavim1",""
ElChemarcelo_ec,"Quien jugará la final contra Brasil  Chile o Peru. Disfruta el clásico del Pacífico solo por el Che Marcelo !!!  2x1 en todas las cervezas !!! Te esperamos !!! C.C. Aventura Plaza Local 2  #parrilladasargentinas… https://t.co/n1wIA4EwHJ",0,0,,0,0,1,"",""
srapotts_,"@CynthiaViteri6 @RadioMorena640 Felicidades @CynthiaViteri6 por su valentía y no dejarse amilanar por minorías con falta de atención; usted entiende lo que es ser madre siendo joven ser una guerrera para llevar a cabo el embarazo y salir adelante y no irse por el fácil camino del aborto. 👏👏",0,0,CynthiaViteri6,3,0,1,"CynthiaViteri6;RadioMorena640;CynthiaViteri6",""
Ernesto10598785,"@elcomerciocom Hay que denunciar las fechorías de los amigos de Trujillo; Moreno y los empreasrios corruptos del país",0,0,elcomerciocom,1,0,0,"elcomerciocom",""
criistopp,"ALABADO SEA EL SEÑOR !",0,0,,0,0,0,"",""
mariajo13220141,"Amor de mi vida💞😻#babyboy #principe #FelizMiercoles https://t.co/tYm3ec2paD",0,0,,0,3,0,"","babyboy;principe;FelizMiercoles"
Oswaldo_Bolo,"Gente que usa el punto y coma de cualquier manera: como mal reemplazo del punto seguido; en una innecesaria enumeración simple; en lugar de los dos puntos; como separador de ideas subordinantes (a cambio de los paréntesis; imagino) y; el peor de todos; como punto final. ¡WTF!",0,0,,0,0,1,"",""
RP_beaeli,"@Michaelronda Porque algo está pasando en tu corazón con esa persona y no te has dado cuenta 🤷🏼‍♀️",0,0,Michaelronda,1,0,0,"Michaelronda",""
Jeehncrys,"Wa se cayo; y ni cuenta de mi; como ya ni hablo con nadie 😭",0,0,,0,0,0,"",""
Deuteros1974,"Sara Winter es la "traidora cuántica" del feminismo.",0,0,,0,0,0,"",""
marieleins,"@David_Sant_ Somos inmortales hasta que nos olvidan",0,0,David_Sant_,1,0,0,"David_Sant_",""
RP_beaeli,"@foreveralwaysbm @SpotifyMexico @_ruggero @Spotify X100000000000000",0,0,foreveralwaysbm,4,0,0,"foreveralwaysbm;SpotifyMexico;_ruggero;Spotify",""
Jeehncrys,"Wa se cayo; y ni cuenta me di; como ya ni hablo con nadie 😭",0,0,,0,0,0,"",""
WaykaPeru,"#ATENCIÓN 📢 | El presidente de @SedapalOficial; Francisco Dumler; afirmó que el aumento de la tarifa en 7% deberá ser aprobada por @sunassperu. https://t.co/4UV0cBiWSD",0,0,,1,1,1,"SedapalOficial","ATENCIÓN"
diegomino,"Lanzamiento 4amec ft @alkilados #diegomiñoonthedrums dirección musical @martimbal; meinlcymbals roland.spotlight spdsxworld Gracias al crew @CristhianEspn @sanxd22 @edusonido  @pablotallico1 y la súper banda dj__dik… https://t.co/f9KP0yuoya",0,0,,2,1,1,"Alkilados;martimbal","diegomiñoonthedrums"
My_Lolita__,"@Rocio27_SB se ven felices con mami ❤️🐈",0,0,Rocio27_SB,1,0,0,"Rocio27_SB",""
criistopp,"Ya volvió después de 5 meses que la sacaron sin explicación de todas las plataformas digitales. Soy feliz. #LifeImitatesArt https://t.co/1vbUTkt3AV",0,0,,0,0,1,"",""
wendygo89,"In my family; I trust! 💕",0,0,,0,0,0,"",""
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida Por obvias razones. Son en PROMEDIO más débiles q los hombres y eso es por naturaleza. Y en la forma de pensar ustedes son de Venus nosotros de Marte 😁😁😁",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
WaykaPeru,"¿Quién es el asesor del congresista @juliorosas1? Frank Krklec es uno de los asesores del pastor vocero de @CMHNTM ; pero además administra un blog que se dedica a atacar a periodistas; políticos y críticos del grupo conservador de parlamentario que asesora. https://t.co/3g1HeUpt8h",0,0,,2,0,1,"juliorosas1;CMHNTM",""
Yanathy,"👏👏",0,0,,0,0,0,"",""
DaniellaMunozA,"Big Facts",0,0,,0,0,0,"",""
franklinsheto,"@eluniversocom @CPCCS @sugeyhajjar Enterandome que los seguidores de el ex cura dicen que no son borregos sino chivos 🙄 Cambiaron el sándwiche por galletas pero la cola se mantiene. Gran guebada  #CurasEnPolitica",0,0,eluniversocom,3,0,1,"eluniversocom;CPCCS;sugeyhajjar",""
Ernesto10598785,"@elcomerciocom Lo mismo es en Estados Unidos nunca hubo democracia; en este país; gobiernan los empresarios; los que han hecho dinero mediante la extorsión y el chanataje como el judío de Trump",0,0,elcomerciocom,1,0,1,"elcomerciocom",""
iDariio,"Ya le inventaron otra Copa America para el otro año. Y como seguro esa tampoco la va a ganar; prepararán la cama para otra más.",0,0,,0,0,1,"",""
PabloElmoni,"@AlexisSanchezEC @cnegobec 🤔🤔🤔🤢🤢🤢🤢🤮🤮🤮Está dicho; son ustedes. Pasará algo? NADA.",0,0,AlexisSanchezEC,2,0,0,"AlexisSanchezEC;cnegobec",""
JAO_xlr,"Mi novia se emborracha y lo primer que hace es llegar a reclamarme cualquier cosa. Ya quisiera que llegué a pedir sexo",0,0,,0,0,1,"",""
LydiaSarm,"@UniNoticias Y yo necesitando un implante dental superior total porque perdi todos mis dientes superiores en mi adolescencia. 23 mil dolares vale mi implante dental. Una donacion por favor.",0,0,UniNoticias,1,0,1,"UniNoticias",""
ColdasiceV,"@lahistoriaec @CynthiaViteri6 Ya y? Bien por la alcaldesa ! Tiene todo nuestro apoyo !",0,0,lahistoriaec,2,0,0,"lahistoriaec;CynthiaViteri6",""
Socioempleo_ec,"ASESOR SERVICIO AL CLIENTE; $394 - $500; GUAYAS/GUAYAQUIL; https://t.co/rGOtMVxPRy https://t.co/nRhTONNsVk",0,0,,0,0,1,"",""
sebastianbander,"@mdonosomuller @silvitabuendia @JessyJaramilloY @pametroya @fredylobato Vas a pagar de tu bolsillo acaso?... 😁 O sufres por bolsillo ajeno 😁😁😁😁😁",0,0,mdonosomuller,5,0,1,"mdonosomuller;silvitabuendia;JessyJaramilloY;pametroya;fredylobato",""
TatianaRodrigz,"@Kaeri92 Eso 🎉",0,0,Kaeri92,1,0,0,"Kaeri92",""
MUMG1,"Del 15 al 19 de julio; 17h00 Ciclo de conferencias históricas "Guayaquil ibérico" en la Biblioteca Municipal . Evento organizado por al Dirección de Cultura de la @alcaldiagye https://t.co/FTvhBBjSu6",0,0,,0,0,1,"",""
MalenaNoMilena,"Amo amo amooooooo a mi doctor; en serio sus terapias son las mejores que he tenido en la vida; me empodero.",0,0,,0,0,0,"",""
sireliasgarcia,"Podría pasar todo el día escuchando a Federico Moura. Lo amoo",0,0,,0,0,0,"",""
grillo_marino,"@PaulPerezRioja Así le paga Ecuador a Argentina la ayudita que los rioplatenses le dieron al dejarse meter cuatro goles para permitir que Ecuador clasificara al Mundial Sub17.",0,0,PaulPerezRioja,1,0,1,"PaulPerezRioja",""
chrisjav_9,"@DiegoArcos14 @ferluisi1904 Diego recuerdas como era el estadio nacional de Lima y como es ahora.. Sería magnífico ese cambio total con el estadio Modelo Alberto Spencer",0,0,DiegoArcos14,2,0,1,"DiegoArcos14;ferluisi1904",""
Ibelizavera,"Same yo pidiéndome a todos los Ubers que cojo que NO ME CANCELEN",0,0,,0,0,0,"",""
DarylMaldonado,"Confirmen!",0,0,,0,0,0,"",""
ColdasiceV,"@matraca2018 @lahistoriaec @CynthiaViteri6 Eres  medieval 🏰 ?",0,0,matraca2018,3,0,0,"matraca2018;lahistoriaec;CynthiaViteri6",""
rafamarmolr,"@eluniversocom @jcarlostuarez @sugeyhajjar falsos",0,0,eluniversocom,3,0,0,"eluniversocom;jcarlostuarez;sugeyhajjar",""
sebastianbander,"@soleangusfr @orbea_andres @crisvalverdej La envidia es mejor despertarla q sentirla abogada 😁. Ya quisiera ser  usted un referente internacional así como Sara 😁😁😁",0,0,soleangusfr,3,0,1,"soleangusfr;orbea_andres;crisvalverdej",""
CamiloRomero,"Mi abrazo y reconocimiento para @TelepacificoTV en sus 31 años.   Gracias a los colegas y al canal por el aporte en el fortalecimiento del desarrollo cultural y social de nuestra región. Saludos desde el Sur.   #TelePacífico31Años",0,0,,1,0,1,"TelepacificoTV",""
ALunestars,"11horas ainda.. https://t.co/2WnbfPQ4lQ",0,0,,0,0,0,"",""
DarylMaldonado,"♥️",0,0,,0,0,0,"",""
MarceloGuevara7,"Debe ser porque ese fallo es más trucho que el curita Tuárez y aquí en twiter hay harto borrego lanudo y sin cerebro.",0,0,,0,0,1,"",""
PabloCastilloM,"@gabcevallosv Momia y muñeco de torta... Jajajajajajaja",0,0,gabcevallosv,1,0,0,"gabcevallosv",""
nutriocupaEC,"@CISHTEcuador como articulador de la Política Nacional de Salud en el Trabajo 2019-2025 debe convocar lo más pronto posible a todos los actores incluidos los trabajadores @EcuadorCut para iniciar las mesas de trabajo correspondientes a la implementación de esta política. https://t.co/ZH9UizI70T",0,0,CISHTEcuador,1,0,1,"CISHTEcuador",""
Socioempleo_ec,"COORDINADORA Y ADMINISTRADORA DE RECURSOS; $501 - $750; CARCHI/TULCAN; https://t.co/nmIi6iQMTh https://t.co/o6bJfHQl2Z",0,0,,0,0,1,"",""
ChuchitoShow,"@Payaso_Maldito Tiene rota la media jajajjajaja xq será",0,0,Payaso_Maldito,1,0,0,"Payaso_Maldito",""
Socioempleo_ec,"ASESOR COMERCIAL; $394 - $500; PICHINCHA/QUITO; https://t.co/vhvXruwSsE https://t.co/a4efhS2SOZ",0,0,,0,0,1,"",""
kevinArvalo,"@ElsiiCarolina 😬 Sí; seguro 🤥",0,0,ElsiiCarolina,1,0,0,"ElsiiCarolina",""
Vic_Alvarado,"Y de repente ya no eres influencer  💨💨💨💨💨",0,0,,0,0,0,"",""
MUMG1,"JULIO 18: 18H30 Presentación del libro " Hechos y personajes" de la autoría de Roberto Aspiazu Estrada en la Biblioteca Municipal.  Esta obra forma parte del Programa de  Rescate Editorial de la Dirección de Cultura @alcaldiagye",0,0,,0,0,1,"",""
aq2479,"Sinceramente las cuadrillas de @interagua son una incapaces de dar una ayuda a la ciudadanía; es el colmo. Cuando sera q realmente los preparen como personas @alcaldiagye @CynthiaViteri6 @DEFENSORIAEC @Lenin @ilfn_florsheim",0,0,,1,0,1,"interagua",""
NicoLeiva90,"Menos mal cuando Chile ganó las Dos Finales contra Argentina no hubo escándalo. Sino seguirían llorando",0,0,,0,0,0,"",""
LlYoly,"Los hombres no tienen hijos favoritos; lo q tienen es q cubrir ciertos roles cuando les tocó una madre inservible y les toca hacer de padre y madre. Desde peinados hasta tareas 😏😏. Bien hecho por idiotas !",0,0,,0,0,1,"",""
MUMG1,"JULIO 18: 18H30 Presentación del libro " Hechos y personajes" de la  autoría de Roberto Aspiazu Estrada en la Biblioteca Municipal.  Esta  obra forma parte del Programa de  Rescate Editorial de la Dirección de  Cultura @alcaldiagye https://t.co/HsFwrQ9sHF",0,0,,0,0,1,"",""
sebastianbander,"@edu_mfdz Creo q a eso se le llama libertad de expresión",0,0,edu_mfdz,1,0,0,"edu_mfdz",""
cesarito2007,"@JCC2713 @fmolestinae Indisciplina? Que hizo?",0,0,JCC2713,2,0,0,"JCC2713;fmolestinae",""
DarylMaldonado,"Me da risa la cara del chapulín  Jajajajajajajaja Pero aprobado! No se cuantas veces les tengo que decir a las otras operadoras que yo estoy bien con mi internet ilimitado! Jajajajajajajajaja",0,0,,0,0,1,"",""
MUMG1,"#Salondejulio Ciclo de conferencias con jurados nacionales e internacionales #Arte #Contempaneo #Cultura #Ecuador #Guayaquil . Evento organizado por la Dirección de Cultura @alcaldiagye https://t.co/UhogDtrVLt",0,0,,0,5,1,"","Salondejulio;Arte;Contempaneo;Cultura;Ecuador"
sandrayepez1,"@DITOALA @IESSec @MSPEcuador ¡ También lo creo..! Ya no les importa a muchos dejar un legado de honradez; de solidaridad; y dignidad a sus hijos.  Ya no les interesa ser recordados por las grandes obras en el país.",0,0,DITOALA,3,0,1,"DITOALA;IESSec;MSPEcuador",""
DarylMaldonado,"De mala gana ni a la esquina es más; con más ganas no hago nada! Solo para que aprendan a tratar y a pedir las cosas!",0,0,,0,0,1,"",""
DomenikImbert,"U need to see kpop concertssss",0,0,,0,0,0,"",""
kevinArvalo,"@ElsiiCarolina https://t.co/uzesut9XF0",0,0,ElsiiCarolina,1,0,0,"ElsiiCarolina",""
LandoBuzanca69,"un duchazo para esta arrechura https://t.co/hGk6PA5MrZ",0,0,,0,0,0,"",""
CaprichosaSport,"OFICIAL! Joao Félix  es nuevo jugador de #AtleticoMadrid por 126 millones de euros. El fichaje más caro de toda la historia del 'colchonero'. Llega procedente del Benfica. https://t.co/F1JMB7FXbw",0,0,,0,1,1,"","AtleticoMadrid"
gellibert,"@mariajoseaz20 Vamos reina ❤️ se merece ir",0,0,mariajoseaz20,1,0,0,"mariajoseaz20",""
JairoAlarconLun,"https://t.co/vETirWXY87 https://t.co/SRX2nUj4wo",0,0,,0,0,1,"",""
DarylMaldonado,"Por qué nos persigue la desgracia; por qué?",0,0,,0,0,0,"",""
BrasaMaster,"Patio Goals 🔥🔥🔥 . De izquierda a derecha: American Gourmet 30” (Carbón) Infrarroja de 4 quemadores (Gas) Ahumador Bullet 16” (Carbón) . Solicite el suyo al 📲 +593 99-793-4077🔥💨 https://t.co/Kx4dLtI3XD",0,0,,0,0,1,"",""
CabreraOskr,"@Carlude @diospayaso07 Agarra el trofeo. https://t.co/4TeBTrX2yG",0,0,Carlude,2,0,0,"Carlude;diospayaso07",""
rgomezbejarano,"Mi solidaridad con usted Asambleísta doña @majo_carrion; la misma gente de siempre; asalariados desadaptados que se agolparon en el exterior del recinto legislativo pudieron atentar contra su vida. Estoy con usted. 👍",0,0,,1,0,1,"majo_carrion",""
DarylMaldonado,"No a todo el mundo se lleva a conocer tus lugares fav!",0,0,,0,0,0,"",""
chrisjav_9,"@ferbellb @DiegoArcos14 @ferluisi1904 Sería fantástico hacer algo parecido acá.... El nuevo estadio Nacional es un lujo",0,0,ferbellb,3,0,0,"ferbellb;DiegoArcos14;ferluisi1904",""
ALunestars,"fotinhas tiradas enquanto espero essas mil horas de escala que tenho no peru pra Bogotá aa https://t.co/jXGDN91hai",0,0,,0,0,0,"",""
ECU911Austro,"#ECU911Reporta incendio estructural en Cañar; junto a la capilla Cristo Rey; sector Santa Martha. Las unidades de Bomberos Chiquipata; @BomberosAzogues; @Bomberos_Cuenca y @PoliciaEcuador están atendiendo esta emergencia. https://t.co/lzWzTgAkNu",0,0,,0,1,1,"","ECU911Reporta"
gallardogerman,"Vamos al aire por el @ElCanalDFutbol junto a @gerardo22ec para el partido Delfín vs Mushuc Runa por los 8avos de final de ida de @CopaEcuador",0,0,,2,0,1,"ElCanalDFutbol;gerardo22ec",""
julio_francog,"Jsjajajajaaja",0,0,,0,0,0,"",""
LuqueCoron,"@MisterSGT Buen provecho pana de la buena fritada sangolquileña",0,0,MisterSGT,1,0,0,"MisterSGT",""
LuisMongeE,"¡El voluntad popular expresada en las urnas se respeta!",0,0,,0,0,0,"",""
ariannash71,"@ncsnathaly Soy una romántica que te pasa 😍🤷🏼‍♀️",0,0,ncsnathaly,1,0,0,"ncsnathaly",""
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/2ZWRc7aRk6",0,0,,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/jhdWwS78jx",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/CbJl3149Hj",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/IekWgzQFxp",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/5jFq085ucc",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
gallardogerman,"@lmvelasco91 Es que es tu opinión yo si lo veo haciendo todo lo contrario.",0,0,lmvelasco91,1,0,0,"lmvelasco91",""
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/V2ATf6YTbm",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/AhRGGAbW6i",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
VipTienda,"Para pedidos y consultas 0993154633 Asesora Barbara 👩‍💼 🤝#azuay #bolivar #cañar #carchi #Chimborazo #Cotopaxi #Esmeraldas #galapagos #whatsappdown #manabi #pichincha #SantaElena #quevedo #guayaquil #quito #santodomingo #Ecuador #cuenca #Quito #Machala #MantA #miercoles #whatsapp https://t.co/xYReVANWdt",0,0,VipTienda,0,6,1,"","azuay;bolivar;cañar;carchi;Chimborazo;Cotopaxi"
